"Date","Site.Name","COUNTY","meanlatitude","meanlongitude","Month","Day","PM2.5","Ozone"
2019-08-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,11,36,47
2019-08-11,"Leggett","Edgecombe",35.988278,-77.5843,8,11,37,44
2019-08-11,"Linville Falls","Avery",35.972347,-81.933072,8,11,NA,33
2019-08-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,11,40,41
2019-08-11,"Millbrook School","Wake",35.856111,-78.574167,8,11,46.5,45
2019-08-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,11,NA,46
2019-08-11,"West Johnston Co.","Johnston",35.59095,-78.4622,8,11,47,44
2019-08-12,"Bryson City","Swain",35.434767,-83.442133,8,12,NA,36
2019-08-12,"Castle Hayne","New Hanover",34.364167,-77.838611,8,12,12,39
2019-08-12,"Clemmons Middle","Forsyth",36.026,-80.342,8,12,54,44
2019-08-12,"Durham Armory","Durham",36.0329550008979,-78.904037,8,12,37,64
2019-08-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,12,NA,41
2019-08-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,12,51,47
2019-08-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,12,44,47
2019-08-12,"Leggett","Edgecombe",35.988278,-77.5843,8,12,40,44
2019-08-12,"Linville Falls","Avery",35.972347,-81.933072,8,12,NA,36
2019-08-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,12,42,44
2019-08-12,"Millbrook School","Wake",35.856111,-78.574167,8,12,44.5,48
2019-08-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,12,NA,45
2019-08-12,"West Johnston Co.","Johnston",35.59095,-78.4622,8,12,40,46
2019-08-13,"Bryson City","Swain",35.434767,-83.442133,8,13,NA,36
2019-08-13,"Castle Hayne","New Hanover",34.364167,-77.838611,8,13,21,40
2019-08-13,"Clemmons Middle","Forsyth",36.026,-80.342,8,13,46.5,44
2019-08-13,"Durham Armory","Durham",36.0329550008979,-78.904037,8,13,33,39
2019-08-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,13,NA,45
2019-08-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,13,42.5,41
2019-08-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,13,43.5,44
2019-08-13,"Leggett","Edgecombe",35.988278,-77.5843,8,13,35,41
2019-08-13,"Linville Falls","Avery",35.972347,-81.933072,8,13,NA,31
2019-08-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,13,45,50
2019-08-13,"Millbrook School","Wake",35.856111,-78.574167,8,13,40,40
2019-08-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,13,NA,43
2019-08-13,"West Johnston Co.","Johnston",35.59095,-78.4622,8,13,39,42
2019-08-14,"Bryson City","Swain",35.434767,-83.442133,8,14,26,32
2019-08-14,"Castle Hayne","New Hanover",34.364167,-77.838611,8,14,31,39
2019-08-14,"Clemmons Middle","Forsyth",36.026,-80.342,8,14,32,39
2019-08-14,"Durham Armory","Durham",36.0329550008979,-78.904037,8,14,20,45
2019-08-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,14,NA,42
2019-08-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,14,29,49
2019-08-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,14,28,43
2019-08-14,"Leggett","Edgecombe",35.988278,-77.5843,8,14,35,42
2019-08-14,"Linville Falls","Avery",35.972347,-81.933072,8,14,NA,32
2019-08-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,14,30,48
2019-08-14,"Millbrook School","Wake",35.856111,-78.574167,8,14,32.5,50
2019-08-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,14,NA,44
2019-08-14,"West Johnston Co.","Johnston",35.59095,-78.4622,8,14,26,41
2019-08-15,"Bryson City","Swain",35.434767,-83.442133,8,15,35,42
2019-08-15,"Castle Hayne","New Hanover",34.364167,-77.838611,8,15,28,33
2019-08-15,"Clemmons Middle","Forsyth",36.026,-80.342,8,15,40,51
2019-08-15,"Durham Armory","Durham",36.0329550008979,-78.904037,8,15,33,48
2019-08-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,15,NA,51
2019-08-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,15,40,105
2019-08-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,15,34,50
2019-08-15,"Leggett","Edgecombe",35.988278,-77.5843,8,15,28,41
2019-08-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,15,42,67
2019-08-15,"Millbrook School","Wake",35.856111,-78.574167,8,15,37.5,51
2019-08-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,15,NA,41
2019-08-15,"West Johnston Co.","Johnston",35.59095,-78.4622,8,15,37,43
2019-08-16,"Bryson City","Swain",35.434767,-83.442133,8,16,34,39
2019-08-16,"Castle Hayne","New Hanover",34.364167,-77.838611,8,16,3,31
2019-08-16,"Clemmons Middle","Forsyth",36.026,-80.342,8,16,41,67
2019-08-16,"Durham Armory","Durham",36.0329550008979,-78.904037,8,16,22.5,44
2019-08-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,16,NA,47
2019-08-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,16,40,100
2019-08-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,16,35.5,51
2019-08-16,"Leggett","Edgecombe",35.988278,-77.5843,8,16,21,31
2019-08-16,"Linville Falls","Avery",35.972347,-81.933072,8,16,NA,40
2019-08-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,16,31,45
2019-08-16,"Millbrook School","Wake",35.856111,-78.574167,8,16,34.3333333333333,40
2019-08-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,16,NA,25
2019-08-16,"West Johnston Co.","Johnston",35.59095,-78.4622,8,16,29,33
2019-08-17,"Bryson City","Swain",35.434767,-83.442133,8,17,34,35
2019-08-17,"Castle Hayne","New Hanover",34.364167,-77.838611,8,17,3,24
2019-08-17,"Clemmons Middle","Forsyth",36.026,-80.342,8,17,42,41
2019-08-17,"Durham Armory","Durham",36.0329550008979,-78.904037,8,17,15,45
2019-08-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,17,NA,44
2019-08-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,17,34,43
2019-08-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,17,35,44
2019-08-17,"Leggett","Edgecombe",35.988278,-77.5843,8,17,27,29
2019-08-17,"Linville Falls","Avery",35.972347,-81.933072,8,17,NA,37
2019-08-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,17,30,44
2019-08-17,"Millbrook School","Wake",35.856111,-78.574167,8,17,27.6666666666667,40
2019-08-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,17,NA,31
2019-08-17,"West Johnston Co.","Johnston",35.59095,-78.4622,8,17,22,32
2019-08-18,"Bryson City","Swain",35.434767,-83.442133,8,18,39,36
2019-08-18,"Castle Hayne","New Hanover",34.364167,-77.838611,8,18,18,27
2019-08-18,"Clemmons Middle","Forsyth",36.026,-80.342,8,18,41,42
2019-08-18,"Durham Armory","Durham",36.0329550008979,-78.904037,8,18,22,42
2019-08-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,18,NA,50
2019-08-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,18,34,54
2019-08-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,18,37,51
2019-08-18,"Leggett","Edgecombe",35.988278,-77.5843,8,18,21,31
2019-08-18,"Linville Falls","Avery",35.972347,-81.933072,8,18,NA,33
2019-08-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,18,34,51
2019-08-18,"Millbrook School","Wake",35.856111,-78.574167,8,18,32,44
2019-08-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,18,NA,25
2019-08-18,"West Johnston Co.","Johnston",35.59095,-78.4622,8,18,24,37
2019-08-19,"Bryson City","Swain",35.434767,-83.442133,8,19,40,33
2019-08-19,"Castle Hayne","New Hanover",34.364167,-77.838611,8,19,22,32
2019-08-19,"Clemmons Middle","Forsyth",36.026,-80.342,8,19,39.5,47
2019-08-19,"Durham Armory","Durham",36.0329550008979,-78.904037,8,19,36.5,44
2019-08-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,19,NA,47
2019-08-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,19,39,46
2019-08-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,19,38.5,58
2019-08-19,"Leggett","Edgecombe",35.988278,-77.5843,8,19,41,37
2019-08-19,"Linville Falls","Avery",35.972347,-81.933072,8,19,NA,27
2019-08-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,19,33,74
2019-08-19,"Millbrook School","Wake",35.856111,-78.574167,8,19,45.3333333333333,46
2019-08-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,19,NA,39
2019-08-19,"West Johnston Co.","Johnston",35.59095,-78.4622,8,19,43,36
2019-08-20,"Bryson City","Swain",35.434767,-83.442133,8,20,37,31
2019-08-20,"Castle Hayne","New Hanover",34.364167,-77.838611,8,20,40,28
2019-08-20,"Clemmons Middle","Forsyth",36.026,-80.342,8,20,35,38
2019-08-20,"Durham Armory","Durham",36.0329550008979,-78.904037,8,20,28,31
2019-08-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,20,NA,44
2019-08-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,20,27,30
2019-08-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,20,30,40
2019-08-20,"Leggett","Edgecombe",35.988278,-77.5843,8,20,38,34
2019-08-20,"Linville Falls","Avery",35.972347,-81.933072,8,20,NA,33
2019-08-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,20,31,40
2019-08-20,"Millbrook School","Wake",35.856111,-78.574167,8,20,39,37
2019-08-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,20,36,34
2019-08-20,"West Johnston Co.","Johnston",35.59095,-78.4622,8,20,39,31
2019-08-21,"Bryson City","Swain",35.434767,-83.442133,8,21,30,36
2019-08-21,"Clemmons Middle","Forsyth",36.026,-80.342,8,21,30,41
2019-08-21,"Durham Armory","Durham",36.0329550008979,-78.904037,8,21,15,39
2019-08-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,21,NA,44
2019-08-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,21,22,41
2019-08-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,21,27,43
2019-08-21,"Leggett","Edgecombe",35.988278,-77.5843,8,21,45,37
2019-08-21,"Linville Falls","Avery",35.972347,-81.933072,8,21,NA,35
2019-08-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,21,24,49
2019-08-21,"Millbrook School","Wake",35.856111,-78.574167,8,21,32.5,42
2019-08-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,21,40,31
2019-08-21,"West Johnston Co.","Johnston",35.59095,-78.4622,8,21,38,37
2019-08-22,"Bryson City","Swain",35.434767,-83.442133,8,22,38,28
2019-08-22,"Castle Hayne","New Hanover",34.364167,-77.838611,8,22,NA,30
2019-08-22,"Clemmons Middle","Forsyth",36.026,-80.342,8,22,38,39
2019-08-22,"Durham Armory","Durham",36.0329550008979,-78.904037,8,22,29,36
2019-08-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,22,NA,36
2019-08-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,22,36,41
2019-08-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,22,35,41
2019-08-22,"Leggett","Edgecombe",35.988278,-77.5843,8,22,38,43
2019-08-22,"Linville Falls","Avery",35.972347,-81.933072,8,22,NA,22
2019-08-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,22,29,45
2019-08-22,"Millbrook School","Wake",35.856111,-78.574167,8,22,37,43
2019-08-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,22,30,44
2019-08-22,"West Johnston Co.","Johnston",35.59095,-78.4622,8,22,39,36
2019-08-23,"Bryson City","Swain",35.434767,-83.442133,8,23,27,25
2019-08-23,"Castle Hayne","New Hanover",34.364167,-77.838611,8,23,0,24
2019-08-23,"Clemmons Middle","Forsyth",36.026,-80.342,8,23,25,36
2019-08-23,"Durham Armory","Durham",36.0329550008979,-78.904037,8,23,17,40
2019-08-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,23,NA,30
2019-08-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,23,25,44
2019-08-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,23,23,37
2019-08-23,"Leggett","Edgecombe",35.988278,-77.5843,8,23,31,35
2019-08-23,"Linville Falls","Avery",35.972347,-81.933072,8,23,NA,31
2019-08-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,23,21,44
2019-08-23,"Millbrook School","Wake",35.856111,-78.574167,8,23,34.5,38
2019-08-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,23,26,30
2019-08-23,"West Johnston Co.","Johnston",35.59095,-78.4622,8,23,33,28
2019-08-24,"Bryson City","Swain",35.434767,-83.442133,8,24,27,26
2019-08-24,"Castle Hayne","New Hanover",34.364167,-77.838611,8,24,10,26
2019-08-24,"Clemmons Middle","Forsyth",36.026,-80.342,8,24,21,23
2019-08-24,"Durham Armory","Durham",36.0329550008979,-78.904037,8,24,11,21
2019-08-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,24,NA,31
2019-08-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,24,16,26
2019-08-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,24,20,24
2019-08-24,"Leggett","Edgecombe",35.988278,-77.5843,8,24,23,19
2019-08-24,"Linville Falls","Avery",35.972347,-81.933072,8,24,NA,29
2019-08-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,24,13,23
2019-08-24,"Millbrook School","Wake",35.856111,-78.574167,8,24,17,23
2019-08-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,24,26,23
2019-08-24,"West Johnston Co.","Johnston",35.59095,-78.4622,8,24,23,21
2019-08-25,"Bryson City","Swain",35.434767,-83.442133,8,25,23,23
2019-08-25,"Castle Hayne","New Hanover",34.364167,-77.838611,8,25,5,26
2019-08-25,"Clemmons Middle","Forsyth",36.026,-80.342,8,25,26,32
2019-08-25,"Durham Armory","Durham",36.0329550008979,-78.904037,8,25,17,32
2019-08-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,25,NA,30
2019-08-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,25,21.5,31
2019-08-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,25,24,34
2019-08-25,"Leggett","Edgecombe",35.988278,-77.5843,8,25,18,25
2019-08-25,"Linville Falls","Avery",35.972347,-81.933072,8,25,NA,29
2019-08-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,25,18,31
2019-08-25,"Millbrook School","Wake",35.856111,-78.574167,8,25,19.6666666666667,33
2019-08-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,25,20,30
2019-08-25,"West Johnston Co.","Johnston",35.59095,-78.4622,8,25,22,31
2019-08-26,"Bryson City","Swain",35.434767,-83.442133,8,26,28,22
2019-08-26,"Castle Hayne","New Hanover",34.364167,-77.838611,8,26,1,30
2019-08-26,"Clemmons Middle","Forsyth",36.026,-80.342,8,26,25,30
2019-08-26,"Durham Armory","Durham",36.0329550008979,-78.904037,8,26,6,24
2019-08-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,26,NA,29
2019-08-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,26,20,27
2019-08-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,26,23,29
2019-08-26,"Leggett","Edgecombe",35.988278,-77.5843,8,26,16,19
2019-08-26,"Linville Falls","Avery",35.972347,-81.933072,8,26,NA,30
2019-08-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,26,14,31
2019-08-26,"Millbrook School","Wake",35.856111,-78.574167,8,26,19.5,25
2019-08-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,26,20,26
2019-08-26,"West Johnston Co.","Johnston",35.59095,-78.4622,8,26,17,25
2019-08-27,"Bryson City","Swain",35.434767,-83.442133,8,27,17,19
2019-08-27,"Castle Hayne","New Hanover",34.364167,-77.838611,8,27,0,27
2019-08-27,"Clemmons Middle","Forsyth",36.026,-80.342,8,27,31,25
2019-08-27,"Durham Armory","Durham",36.0329550008979,-78.904037,8,27,9,29
2019-08-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,27,NA,31
2019-08-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,27,23,28
2019-08-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,27,29,25
2019-08-27,"Leggett","Edgecombe",35.988278,-77.5843,8,27,21,25
2019-08-27,"Linville Falls","Avery",35.972347,-81.933072,8,27,NA,25
2019-08-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,27,18,28
2019-08-27,"Millbrook School","Wake",35.856111,-78.574167,8,27,22,30
2019-08-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,27,26,27
2019-08-27,"West Johnston Co.","Johnston",35.59095,-78.4622,8,27,23,30
2019-08-28,"Bryson City","Swain",35.434767,-83.442133,8,28,23,39
2019-08-28,"Castle Hayne","New Hanover",34.364167,-77.838611,8,28,15,30
2019-08-28,"Clemmons Middle","Forsyth",36.026,-80.342,8,28,30,31
2019-08-28,"Durham Armory","Durham",36.0329550008979,-78.904037,8,28,18.5,31
2019-08-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,28,NA,41
2019-08-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,28,26.5,40
2019-08-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,28,27,34
2019-08-28,"Leggett","Edgecombe",35.988278,-77.5843,8,28,33,27
2019-08-28,"Linville Falls","Avery",35.972347,-81.933072,8,28,NA,36
2019-08-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,28,22,32
2019-08-28,"Millbrook School","Wake",35.856111,-78.574167,8,28,26.3333333333333,37
2019-08-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,28,33,30
2019-08-28,"West Johnston Co.","Johnston",35.59095,-78.4622,8,28,25,32
2019-08-29,"Bryson City","Swain",35.434767,-83.442133,8,29,28,32
2019-08-29,"Castle Hayne","New Hanover",34.364167,-77.838611,8,29,18,45
2019-08-29,"Clemmons Middle","Forsyth",36.026,-80.342,8,29,25,43
2019-08-29,"Durham Armory","Durham",36.0329550008979,-78.904037,8,29,13,45
2019-08-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,29,NA,45
2019-08-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,29,29,50
2019-08-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,29,25,44
2019-08-29,"Leggett","Edgecombe",35.988278,-77.5843,8,29,24,40
2019-08-29,"Linville Falls","Avery",35.972347,-81.933072,8,29,NA,36
2019-08-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,29,20,44
2019-08-29,"Millbrook School","Wake",35.856111,-78.574167,8,29,24.5,49
2019-08-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,29,35,44
2019-08-29,"West Johnston Co.","Johnston",35.59095,-78.4622,8,29,28,45
2019-08-30,"Bryson City","Swain",35.434767,-83.442133,8,30,23,30
2019-08-30,"Castle Hayne","New Hanover",34.364167,-77.838611,8,30,14,49
2019-08-30,"Clemmons Middle","Forsyth",36.026,-80.342,8,30,27,44
2019-08-30,"Durham Armory","Durham",36.0329550008979,-78.904037,8,30,16,44
2019-08-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,30,NA,64
2019-08-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,30,44,101
2019-08-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,30,30,49
2019-08-30,"Leggett","Edgecombe",35.988278,-77.5843,8,30,30,50
2019-08-30,"Linville Falls","Avery",35.972347,-81.933072,8,30,NA,38
2019-08-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,30,29,46
2019-08-30,"Millbrook School","Wake",35.856111,-78.574167,8,30,31.5,80
2019-08-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,30,43,54
2019-08-30,"West Johnston Co.","Johnston",35.59095,-78.4622,8,30,38,58
2019-08-31,"Bryson City","Swain",35.434767,-83.442133,8,31,38,38
2019-08-31,"Castle Hayne","New Hanover",34.364167,-77.838611,8,31,11,47
2019-08-31,"Clemmons Middle","Forsyth",36.026,-80.342,8,31,45.5,64
2019-08-31,"Durham Armory","Durham",36.0329550008979,-78.904037,8,31,30.5,51
2019-08-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,31,NA,67
2019-08-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,31,48,50
2019-08-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,31,39,77
2019-08-31,"Leggett","Edgecombe",35.988278,-77.5843,8,31,35,44
2019-08-31,"Linville Falls","Avery",35.972347,-81.933072,8,31,NA,46
2019-08-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,31,32,74
2019-08-31,"Millbrook School","Wake",35.856111,-78.574167,8,31,40,54
2019-08-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,31,46,46
2019-08-31,"West Johnston Co.","Johnston",35.59095,-78.4622,8,31,42,48
2019-09-01,"Bryson City","Swain",35.434767,-83.442133,9,1,NA,38
2019-09-01,"Castle Hayne","New Hanover",34.364167,-77.838611,9,1,5,31
2019-09-01,"Clemmons Middle","Forsyth",36.026,-80.342,9,1,38,41
2019-09-01,"Durham Armory","Durham",36.0329550008979,-78.904037,9,1,24,38
2019-09-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,1,NA,43
2019-09-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,1,34,37
2019-09-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,1,34,40
2019-09-01,"Leggett","Edgecombe",35.988278,-77.5843,9,1,27,38
2019-09-01,"Linville Falls","Avery",35.972347,-81.933072,9,1,NA,38
2019-09-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,1,28,37
2019-09-01,"Millbrook School","Wake",35.856111,-78.574167,9,1,29.5,40
2019-09-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,1,32,38
2019-09-01,"West Johnston Co.","Johnston",35.59095,-78.4622,9,1,31,36
2019-09-02,"Bryson City","Swain",35.434767,-83.442133,9,2,NA,34
2019-09-02,"Castle Hayne","New Hanover",34.364167,-77.838611,9,2,2,24
2019-09-02,"Clemmons Middle","Forsyth",36.026,-80.342,9,2,32,39
2019-09-02,"Durham Armory","Durham",36.0329550008979,-78.904037,9,2,13,31
2019-09-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,2,NA,44
2019-09-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,2,25,35
2019-09-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,2,29,43
2019-09-02,"Leggett","Edgecombe",35.988278,-77.5843,9,2,26,29
2019-09-02,"Linville Falls","Avery",35.972347,-81.933072,9,2,NA,32
2019-09-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,2,18,36
2019-09-02,"Millbrook School","Wake",35.856111,-78.574167,9,2,27,31
2019-09-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,2,31,29
2019-09-02,"West Johnston Co.","Johnston",35.59095,-78.4622,9,2,25,30
2019-09-03,"Bryson City","Swain",35.434767,-83.442133,9,3,NA,33
2019-09-03,"Clemmons Middle","Forsyth",36.026,-80.342,9,3,47,51
2019-09-03,"Durham Armory","Durham",36.0329550008979,-78.904037,9,3,25.5,37
2019-09-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,3,NA,44
2019-09-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,3,39,48
2019-09-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,3,43,51
2019-09-03,"Leggett","Edgecombe",35.988278,-77.5843,9,3,22,30
2019-09-03,"Linville Falls","Avery",35.972347,-81.933072,9,3,NA,33
2019-09-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,3,29,41
2019-09-03,"Millbrook School","Wake",35.856111,-78.574167,9,3,34.6666666666667,39
2019-09-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,3,25,27
2019-09-03,"West Johnston Co.","Johnston",35.59095,-78.4622,9,3,28,34
2019-09-04,"Bryson City","Swain",35.434767,-83.442133,9,4,43,31
2019-09-04,"Clemmons Middle","Forsyth",36.026,-80.342,9,4,47,44
2019-09-04,"Durham Armory","Durham",36.0329550008979,-78.904037,9,4,29,34
2019-09-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,4,NA,44
2019-09-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,4,37,37
2019-09-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,4,44,80
2019-09-04,"Linville Falls","Avery",35.972347,-81.933072,9,4,NA,34
2019-09-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,4,32,47
2019-09-04,"Millbrook School","Wake",35.856111,-78.574167,9,4,30.5,26
2019-09-05,"Bryson City","Swain",35.434767,-83.442133,9,5,45,41
2019-09-05,"Clemmons Middle","Forsyth",36.026,-80.342,9,5,35,32
2019-09-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,5,NA,44
2019-09-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,5,23,30
2019-09-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,5,33,34
2019-09-05,"Linville Falls","Avery",35.972347,-81.933072,9,5,NA,34
2019-09-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,5,25,36
2019-09-06,"Bryson City","Swain",35.434767,-83.442133,9,6,39,37
2019-09-06,"Clemmons Middle","Forsyth",36.026,-80.342,9,6,33.5,42
2019-09-06,"Durham Armory","Durham",36.0329550008979,-78.904037,9,6,NA,44
2019-09-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,6,NA,51
2019-09-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,6,36,54
2019-09-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,6,30,43
2019-09-06,"Leggett","Edgecombe",35.988278,-77.5843,9,6,NA,33
2019-09-06,"Linville Falls","Avery",35.972347,-81.933072,9,6,NA,43
2019-09-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,6,30,44
2019-09-06,"Millbrook School","Wake",35.856111,-78.574167,9,6,NA,44
2019-09-06,"West Johnston Co.","Johnston",35.59095,-78.4622,9,6,NA,44
2019-09-07,"Bryson City","Swain",35.434767,-83.442133,9,7,41,43
2019-09-07,"Clemmons Middle","Forsyth",36.026,-80.342,9,7,37,44
2019-09-07,"Durham Armory","Durham",36.0329550008979,-78.904037,9,7,34.5,49
2019-09-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,7,NA,48
